Police;TypeCompteur;NoPhase;CodeTarif;Amperage;NCompteur;DernierIndx;DatDernIndex
1030211398;MONO;1;2;10;2000042;1470;25/06/2015
1030211399;MONO;1;2;10;2012004154;105;25/06/2015
1030211400;MONO;1;2;10;255596;427;25/06/2015
1030211401;MONO;1;2;10;;;
1030211403;MONO;1;2;10;247933;601;25/06/2015
1030211407;MONO;1;3;10;845849;588;25/06/2015
1030211408;MONO;1;2;10;;;
1030211409;MONO;1;3;10;8464471;532;25/06/2015
1030211410;MONO;1;3;10;845993;240;25/06/2015
1030211411;MONO;1;2;10;220000307;160;25/09/2013
1030211412;MONO;1;2;10;;;
1030211413;MONO;1;2;10;;;
1030211414;MONO;1;2;10;;;
1030211415;MONO;1;2;10;H011618199;938;25/06/2015
1030211416;MONO;1;2;10;;;
1030211417;MONO;1;2;10;;;
1030211420;MONO;1;2;10;3201246636;297;25/06/2015
1030211421;MONO;1;2;10;;;
1030211422;MONO;1;2;10;;;
1030211424;MONO;1;2;10;;;
1030211426;MONO;1;2;10;8584;225;25/05/2015
1030211427;MONO;1;2;10;25635585;232;25/06/2015
1030211428;MONO;1;2;10;111118;7;25/06/2015
1030211429;MONO;1;2;10;111116;70;25/08/2014
1030211430;MONO;1;2;10;;;
1030211431;MONO;1;2;10;111115;818;25/06/2015
1030211432;MONO;1;2;10;111117;496;25/06/2015
1030211433;MONO;1;2;10;3201232815;1891;25/06/2015
1030211434;MONO;1;2;10;1105210006;1063;25/06/2015
1030211435;MONO;1;2;10;111113;46;25/06/2015
1030211436;MONO;1;2;10;729862;1430;25/06/2015
1030211437;MONO;1;2;10;;;
1030211438;MONO;1;2;10;4011061800;1930;25/06/2015
1030211448;MONO;1;2;10;2000068;355;25/06/2015
1030211541;MONO;1;2;10;846598;393;25/06/2015
1030211596;MONO;1;2;10;;;
1030211636;MONO;1;2;10;8460084;1666;25/06/2015
1030211730;MONO;1;2;10;3201249327;708;25/06/2015
1030211817;MONO;1;2;10;266345;900;25/06/2015
1030211818;MONO;1;2;10;63254;674;25/06/2015
1030211819;MONO;1;2;10;526341;717;25/06/2015
1030211820;MONO;1;2;10;2546031;619;25/06/2015
1030212151;MONO;1;2;10;2011737122;1632;25/06/2015
1030212152;MONO;1;2;10;2012061042;404;25/06/2015
1030212153;MONO;1;2;10;3201412514;352;25/06/2015
1030212155;MONO;1;2;10;295643;1264;25/06/2015
1030212156;MONO;1;2;10;2012291356;595;25/06/2015
1030212157;TRI;3;1;30;;1806;25/06/2015
1030212158;MONO;1;2;10;2012000685;816;25/06/2015
1030212159;MONO;1;2;10;737941;711;25/05/2015
1030212160;MONO;1;2;10;256510;434;25/06/2015
1030212161;MONO;1;2;10;291385;575;25/06/2015
1030212162;MONO;1;2;10;2012736889;269;25/06/2015
1030212163;MONO;1;2;10;2011737921;1150;25/06/2015
1030212164;MONO;1;2;10;737913;895;25/06/2015
1030212165;MONO;1;2;10;;;
1030212672;MONO;1;2;10;8456213;384;25/06/2015
1030212707;MONO;1;2;10;895446;504;25/06/2015
1030212712;MONO;1;2;10;12129825;223;25/06/2015
1030212718;MONO;1;2;10;846561;3255;25/06/2015
1030212748;MONO;1;2;10;135497;377;25/06/2015
1030212751;MONO;1;2;10;109369;978;25/06/2015
1030212796;MONO;1;2;10;2578653;578;25/06/2015
1030212797;MONO;1;2;10;633254;784;25/06/2015
1030212798;MONO;1;2;10;2504136;245;25/06/2015
1030212799;MONO;1;2;10;2541625;101;25/06/2015
1030212800;MONO;1;2;10;2541345;186;25/06/2015
1030212801;MONO;1;2;10;604029;27217;25/06/2015
1030212802;MONO;1;2;10;20003691;53;25/06/2015
1030212803;MONO;1;2;10;254163;886;25/06/2015
1030212804;MONO;1;2;10;6255413;287;25/06/2015
1030212805;MONO;1;2;10;5241632;1868;25/06/2015
1030212806;MONO;1;2;10;6254315;377;25/05/2015
1030212807;MONO;1;2;10;43513;37634;25/06/2015
1030212809;MONO;1;2;10;241536;355;25/06/2015
1030212810;MONO;1;2;10;652314;1098;25/06/2015
1030212811;MONO;1;2;10;625145;2460;25/06/2015
1030213159;MONO;1;2;10;4886;183;25/06/2015
1030213160;MONO;1;2;10;4899;492;25/06/2015
1030213161;MONO;1;2;10;79830;336;25/06/2015
1030213162;MONO;1;2;10;5080;210;25/06/2015
1030213163;MONO;1;2;10;59465;368;25/06/2015
1030213165;MONO;1;2;10;5012;215;25/06/2015
1030213167;MONO;1;2;10;93009;516;25/06/2015
1030213168;MONO;1;2;10;110172;283;25/06/2015
1030213169;MONO;1;2;10;20156464;423;25/06/2015
1030213170;MONO;1;2;10;90098;125;25/06/2015
1030213171;MONO;1;2;10;93004;816;25/06/2015
1030213172;MONO;1;2;10;110901;190;25/06/2015
1030213173;MONO;1;2;10;110916;1262;25/06/2015
1030213174;MONO;1;2;10;92868;232;25/06/2015
1030213175;MONO;1;2;10;110298;678;25/06/2015
1030213176;MONO;1;2;10;93001;281;25/06/2015
1030213177;MONO;1;2;10;110170;223;25/06/2015
1030213178;MONO;1;2;10;93011;190;25/06/2015
1030213179;MONO;1;2;10;93008;224;25/06/2015
1030213180;MONO;1;2;10;91710;279;25/06/2015
1030213181;MONO;1;2;10;110162;102;25/06/2015
1030213182;MONO;1;2;10;92881;157;25/06/2015
1030213183;MONO;1;2;10;105392;596;25/06/2015
1030213184;MONO;1;2;10;92791;303;25/06/2015
1030213185;MONO;1;2;10;57379;257;25/06/2015
1030213186;MONO;1;2;10;57362;443;25/06/2015
1030213187;MONO;1;2;10;20541603;365;25/06/2015
1030214117;MONO;1;2;10;20003444;107;25/06/2015
1030214118;MONO;1;2;10;20002086;175;25/06/2015
1030214119;MONO;1;2;10;20003097;66;25/06/2015
1030214120;MONO;1;2;10;20003318;31;25/06/2015
1030214121;MONO;1;2;10;20003525;22;25/06/2015
1030214122;MONO;1;2;10;20002959;45;25/06/2015
1030214126;TRI;3;1;30;50283636;483;25/06/2015
1030214128;MONO;1;2;10;20004035;27;25/06/2015
1030214129;MONO;1;2;10;20003731;130;25/06/2015
1030214130;MONO;1;2;10;20002092;39;25/06/2015
1030214132;MONO;1;2;10;;;
1030215110;MONO;1;2;10;20003784;17;25/06/2015
1030215111;MONO;1;2;10;20003779;21;25/06/2015
1030215112;MONO;1;2;10;122859;68;25/06/2015
1030215113;MONO;1;2;10;20004138;16;25/06/2015
1030311211;MONO;1;2;10;10981;949;25/06/2015
1030311212;MONO;1;2;10;20000288;1729;25/06/2015
1030311213;MONO;1;2;10;R115210651;1214;25/06/2015
1030311214;MONO;1;2;10;3201246653;538;25/06/2015
1030311215;MONO;1;2;10;2011735445;402;25/06/2015
1030311216;MONO;1;2;10;11521998;271;25/06/2015
1030311217;MONO;1;2;10;294303;508;25/06/2015
1030311218;MONO;1;2;10;;;
1030311220;MONO;1;2;10;1105210991;198;25/06/2015
1030311221;MONO;1;2;10;232304;1535;25/06/2015
1030311222;MONO;1;2;10;291771;1361;25/06/2015
1030311223;MONO;1;2;10;69109;973;25/06/2015
1030311224;MONO;1;2;10;60224;512;25/06/2015
1030311225;MONO;1;2;10;737676;1799;25/06/2015
1030311226;MONO;1;2;10;846279;999;25/06/2015
1030311227;MONO;1;2;10;2012004122;517;25/06/2015
1030311230;MONO;1;3;10;;122;25/06/2015
1030311232;MONO;1;2;10;;;
1030311233;MONO;1;2;10;845868;1580;25/06/2015
1030311234;MONO;1;2;10;3201246622;128;25/06/2015
1030311239;MONO;1;2;10;3210639137;279;25/06/2015
1030311240;MONO;1;2;10;H116181141;1452;25/06/2015
1030311241;MONO;1;2;10;1105210095;792;25/06/2015
1030311822;MONO;1;2;10;254896;1055;25/06/2015
1030311823;MONO;1;2;10;42563;410;25/06/2015
1030312166;MONO;1;2;10;201203594;880;25/06/2015
1030312167;MONO;1;2;10;291770;437;25/06/2015
1030312168;MONO;1;2;10;;;
1030312169;MONO;1;2;10;256514;243;25/06/2015
1030312170;MONO;1;2;10;256513;366;25/06/2015
1030312171;MONO;1;2;10;2012740307;2621;25/06/2015
1030312172;MONO;1;2;10;2912365;78;25/06/2015
1030312174;MONO;1;2;10;277153;1424;25/06/2015
1030312175;MONO;1;2;10;20000102;447;25/05/2015
1030312176;MONO;1;2;10;20113562;709;25/06/2015
1030312177;MONO;1;2;10;2012000608;418;25/06/2015
1030312178;MONO;1;2;10;2012736882;2065;25/06/2015
1030312179;MONO;1;2;10;20000309;648;25/06/2015
1030312182;MONO;1;2;10;245783;795;25/06/2015
1030312183;MONO;1;2;10;236514;1788;25/06/2015
1030312184;MONO;1;2;10;254716;912;25/06/2015
1030312185;MONO;1;2;10;2012005790;1573;25/06/2015
1030312187;MONO;1;2;10;291773;1121;25/06/2015
1030312189;MONO;1;2;10;247851;145;25/06/2015
1030312190;MONO;1;2;10;832492;52743;25/06/2015
1030312191;MONO;1;2;10;25417;1538;25/06/2015
1030312192;MONO;1;2;10;74433;26763;25/06/2015
1030312193;MONO;1;2;10;291486;346;25/06/2015
1030312194;MONO;1;2;10;2963258;451;25/06/2015
1030312196;MONO;1;2;10;278459;525;25/06/2015
1030312197;MONO;1;2;10;214578;395;25/06/2015
1030312198;MONO;1;2;15;2012004004;727;25/06/2015
1030312199;TRI;3;1;20;2012061047;304;25/06/2015
1030312201;MONO;1;2;10;254781;475;25/06/2015
1030312202;MONO;1;2;10;2917690;609;25/06/2015
1030312203;MONO;1;2;10;737679;1261;25/06/2015
1030312204;MONO;1;2;10;290312;189;25/06/2015
1030312205;MONO;1;2;15;882413;1527;25/06/2015
1030312206;MONO;1;2;15;2011295748;732;25/05/2015
1030312279;MONO;1;2;10;2012004028;1191;25/06/2015
1030312669;MONO;1;2;10;84452163;315;25/06/2015
1030312673;MONO;1;2;10;8543261;302;25/06/2015
1030312812;MONO;1;2;10;589632;246;25/06/2015
1030312813;MONO;1;2;10;2556354;140;25/06/2015
1030312814;MONO;1;2;10;2516300;229;25/06/2015
1030312815;MONO;1;2;10;295265;33445;25/06/2015
1030312817;MONO;1;2;10;12541603;610;25/06/2015
1030312818;MONO;1;2;10;52148;697;25/06/2015
1030313188;MONO;1;2;10;422343;741;25/06/2015
1030313189;MONO;1;2;10;65229;195;25/06/2015
1030313190;MONO;1;2;10;802335;506;25/06/2015
1030313191;MONO;1;2;10;74560;364;25/06/2015
1030313192;MONO;1;2;10;65230;688;25/06/2015
1030313193;MONO;1;2;10;35378;263;25/06/2015
1030313194;MONO;1;2;10;788245;128;25/06/2015
1030313195;MONO;1;2;10;46378;718;25/06/2015
1030313196;MONO;1;2;10;618778;369;25/06/2015
1030313197;MONO;1;2;10;75092;189;25/06/2015
1030313199;MONO;1;2;10;77288;280;25/06/2015
1030313200;MONO;1;2;10;110606;380;25/06/2015
1030313201;MONO;1;3;10;1669;971;25/06/2015
1030313203;MONO;1;2;10;732963;295;25/06/2015
1030313204;MONO;1;2;10;110056;216;25/06/2015
1030313206;MONO;1;2;10;58673;758;25/06/2015
1030313207;MONO;1;2;10;4884112;45247;25/06/2015
1030313208;MONO;1;2;10;1542696;798;25/06/2015
1030313209;MONO;1;2;10;110045;183;25/06/2015
1030313210;MONO;1;2;10;254189;1066;25/06/2015
1030313211;MONO;1;2;10;54112;1019;25/06/2015
1030313212;MONO;1;2;10;440736;278;25/06/2015
1030313215;MONO;1;2;10;120145;403;25/06/2015
1030313216;MONO;1;2;10;110602;373;25/05/2014
1030313217;MONO;1;2;10;1176;150;25/06/2015
1030313218;MONO;1;2;10;120143;188;25/06/2015
1030313220;MONO;1;2;10;120142;180;25/06/2015
1030313221;MONO;1;2;10;120122;227;25/06/2015
1030313222;MONO;1;2;10;120001;632;25/06/2015
1030313223;MONO;1;2;10;10416;198;25/06/2015
1030313224;MONO;1;2;10;56213;190;25/06/2015
1030313225;MONO;1;2;10;4566;219;25/06/2015
1030313227;MONO;1;2;10;5066;456;25/06/2015
1030313228;MONO;1;2;10;57376;1002;25/06/2015
1030313230;MONO;1;2;10;56099;355;25/06/2015
1030313231;MONO;1;2;10;120149;745;25/06/2015
1030313233;MONO;1;2;10;854654;924;25/06/2015
1030313234;MONO;1;2;10;95142;230;25/06/2015
1030315115;MONO;1;2;10;20003245;11;25/06/2015
1030315116;MONO;1;2;10;20003240;22;25/06/2015
1030315117;MONO;1;2;10;20000442;308;25/05/2015
1030315118;MONO;1;2;10;99032430;54179;25/06/2015
1030315119;MONO;1;2;10;20003326;;
1030315120;MONO;1;2;10;77847;24;25/06/2015
1030315121;MONO;1;2;10;79092;950;25/06/2015
1030315122;MONO;1;2;10;;;
1030315123;MONO;1;2;10;;;
1030411270;MONO;1;2;10;2011735450;238;25/06/2015
1030411272;MONO;1;2;10;;;
1030411273;MONO;1;2;10;20000074;498;25/06/2015
1030411274;MONO;1;2;10;23155;596;25/05/2015
1030411304;MONO;1;2;10;8460661;539;25/06/2015
1030411358;MONO;1;2;10;2012038166;186;25/06/2015
1030411402;MONO;1;2;10;3211246631;139;25/06/2015
1030411404;MONO;1;2;10;2011004004;197;25/06/2015
1030411405;MONO;1;2;10;R110521705;1666;25/06/2015
1030411406;MONO;1;2;10;321637956;458;25/06/2015
1030412207;MONO;1;2;10;2012004018;314;25/06/2015
1030412208;MONO;1;2;10;5802068;885;25/06/2015
1030412209;TRI;3;1;30;ID2784;4869;25/06/2015
1030412210;MONO;1;2;10;2012006860;913;25/06/2015
1030412211;MONO;1;2;10;2011740308;645;25/06/2015
1030412213;MONO;1;2;10;2012037141;560;25/06/2015
1030412214;MONO;1;2;15;2012071503;406;25/06/2015
1030412215;MONO;1;3;10;2012004020;470;25/06/2015
1030412217;MONO;1;2;10;2012061049;457;25/06/2015
1030412218;MONO;1;2;10;2011731110;519;25/06/2015
1030412219;MONO;1;2;10;2915463;339;25/06/2015
1030412220;MONO;1;2;10;2914570;1030;25/06/2015
1030412221;MONO;1;2;10;2784510;547;25/06/2015
1030412222;MONO;1;2;10;287549;1691;25/06/2015
1030412223;MONO;1;2;10;2784597;783;25/06/2015
1030412225;MONO;1;2;10;2012004225;1168;25/06/2015
1030412226;MONO;1;2;10;2011737139;1388;25/06/2015
1030412227;MONO;1;2;10;2011717314;166;25/06/2015
1030412228;MONO;1;2;10;2011737949;1236;25/06/2015
1030412713;MONO;1;2;10;12128871;221;25/06/2015
1030412819;MONO;1;2;10;852413;409;25/06/2015
1030412820;MONO;1;2;10;528541;412;25/06/2015
1030412822;MONO;1;2;10;65096;238;25/06/2015
1030412823;MONO;1;2;10;876263;549;25/06/2015
1030412824;MONO;1;2;10;17565;332;25/06/2015
1030412860;MONO;1;2;10;78645;1;25/03/2014
1030413235;MONO;1;2;10;120141;310;25/06/2015
1030413236;MONO;1;2;10;120120;358;25/06/2015
1030413237;MONO;1;2;10;120202;102;25/06/2015
1030413238;MONO;1;2;10;120201;286;25/06/2015
1030413240;MONO;1;2;10;77213;91;25/06/2015
1030413241;MONO;1;2;10;65205;92;25/06/2015
1030413242;MONO;1;2;10;120005;126;25/11/2013
1030413243;MONO;1;2;10;89672;37;25/06/2015
1030413244;MONO;1;2;15;110606;206;25/06/2015
1030413245;MONO;1;2;10;157000;435;25/06/2015
1030413246;MONO;1;2;10;156960;274;25/06/2015
1030413247;MONO;1;2;10;156933;445;25/06/2015
1030413248;MONO;1;2;10;110028;157;25/06/2015
1030413249;MONO;1;2;10;157371;318;25/06/2015
1030413250;MONO;1;2;10;156903;143;25/06/2015
1030413251;MONO;1;2;10;130236;179;25/06/2015
1030413253;MONO;1;2;10;156907;278;25/06/2015
1030413254;MONO;1;2;10;156908;1792;25/06/2015
1030413255;MONO;1;2;10;157337;396;25/06/2015
1030413256;MONO;1;2;10;899577;248;25/06/2015
1030413257;MONO;1;2;10;157645;56;25/06/2015
1030413258;MONO;1;2;10;157613;383;25/06/2015
1030413259;MONO;1;2;10;157610;330;25/06/2015
1030413260;MONO;1;2;10;157651;132;25/06/2015
1030413261;TRI;3;1;20;157611;5233;25/06/2015
1030413262;MONO;1;2;10;110539;144;25/06/2015
1030414134;MONO;1;2;10;20003096;55;25/06/2015
1030414135;MONO;1;2;10;20002240;68;25/06/2015
1030414136;MONO;1;2;10;;;
1030414137;MONO;1;2;10;20001577;89;25/06/2015
1030414138;MONO;1;2;10;110042;194;25/06/2015
1030414140;MONO;1;2;10;110346;271;25/06/2015
1030414141;TRI;3;1;30;111119;6168;25/06/2015
1030415124;MONO;1;2;10;20003186;9;25/06/2015
1030511144;MONO;1;2;10;3201232777;893;25/06/2015
1030511212;MONO;1;2;10;2012006931;226;25/06/2015
1030511439;MONO;1;2;10;H116181150;759;25/06/2015
1030511440;MONO;1;2;10;;;
1030511441;MONO;1;2;10;3210639134;1025;25/06/2015
1030511442;MONO;1;2;10;3211246621;950;25/06/2015
1030511444;MONO;1;2;10;248883;817;25/06/2015
1030511445;MONO;1;2;10;;;
1030511446;MONO;1;2;10;;;
1030511447;MONO;1;2;10;846508;1549;25/06/2015
1030511448;MONO;1;2;10;20000481;1664;25/06/2015
1030511449;MONO;1;2;10;2011735448;192;25/06/2015
1030511450;MONO;1;2;10;3201248031;985;25/06/2015
1030511451;MONO;1;2;10;;;
1030511452;MONO;1;2;10;2011732951;463;25/06/2015
1030511453;MONO;1;2;10;2011253593;1463;25/06/2015
1030511454;MONO;1;3;10;3201244905;401;25/06/2015
1030511455;MONO;1;2;10;291800;814;25/06/2015
1030511456;MONO;1;2;10;;;
1030511457;MONO;1;2;10;841919;183;25/06/2015
1030511458;MONO;1;2;10;H011618192;927;25/06/2015
1030511459;MONO;1;2;10;;;
1030511460;MONO;1;2;10;89652;998;25/06/2015
1030511461;MONO;1;2;10;3201249204;1165;25/06/2015
1030511462;MONO;1;2;10;844225;1129;25/06/2015
1030511463;MONO;1;2;10;2011731118;95;25/06/2015
1030511464;MONO;1;2;10;252562;836;25/06/2015
1030511465;MONO;1;2;10;1105210987;670;25/05/2015
1030511466;MONO;1;2;10;3210638584;880;25/06/2015
1030511467;MONO;1;2;10;846164;640;25/06/2015
1030511468;MONO;1;2;10;845797;1040;25/06/2015
1030511470;MONO;1;2;10;846390;1766;25/06/2015
1030511471;MONO;1;2;10;3210639131;1660;25/06/2015
1030511472;MONO;1;2;10;252518;328;25/06/2015
1030511473;MONO;1;2;10;2012037853;500;25/05/2015
1030511474;MONO;1;2;10;R11521805;1719;25/06/2015
1030511475;MONO;1;2;10;111120;0;25/09/2014
1030511476;MONO;1;2;10;846079;1308;25/06/2015
1030511477;MONO;1;2;10;11130;11130;25/11/2014
1030511478;MONO;1;2;10;845909;49;25/11/2011
1030511479;MONO;1;2;10;111129;111129;25/06/2015
1030511480;MONO;1;2;10;846512;424;25/06/2015
1030511481;MONO;1;2;10;845705;645;25/06/2015
1030511482;MONO;1;2;10;;;
1030511483;MONO;1;2;10;111128;111258;25/06/2015
1030511484;MONO;1;2;10;111127;111127;25/06/2015
1030511485;MONO;1;2;10;2011731108;292;25/06/2015
1030511486;MONO;1;2;10;3201233466;910;25/06/2015
1030511487;MONO;1;2;10;3201233600;1568;25/06/2015
1030511488;MONO;1;2;10;3201249046;227;25/06/2015
1030511489;MONO;1;2;10;;;
1030511490;MONO;1;2;10;;;
1030511491;MONO;1;2;10;2012037142;719;25/06/2015
1030511492;MONO;1;2;10;;;
1030511493;MONO;1;2;10;111124;111124;25/06/2015
1030511494;MONO;1;2;10;;;
1030511495;MONO;1;2;10;2011736262;238;25/06/2015
1030511496;MONO;1;2;10;111125;111125;25/06/2015
1030511497;MONO;1;2;10;420241;45243;25/06/2015
1030511498;MONO;1;2;10;;;
1030511499;MONO;1;2;10;1012571065;1129;25/06/2015
1030511500;MONO;1;2;10;111126;111126;25/09/2014
1030511501;MONO;1;2;10;;;
1030511502;MONO;1;2;10;20000976;1897;25/06/2015
1030511503;MONO;1;3;10;80162;85;25/06/2015
1030511504;MONO;1;2;10;;;
1030511505;MONO;1;2;10;280878;1188;25/06/2015
1030511506;MONO;1;2;10;111112;1;25/06/2015
1030511507;MONO;1;2;10;2012008598;821;25/06/2015
1030511508;MONO;1;2;10;111110;0;25/08/2014
1030511509;MONO;1;2;10;;;
1030511510;MONO;1;2;10;2012004469;200;25/06/2015
1030511511;MONO;1;2;10;2012004120;789;25/06/2015
1030511512;MONO;1;2;10;111114;83;25/06/2015
1030511513;MONO;1;2;10;2012038413;962;25/06/2015
1030511514;MONO;1;3;10;4011052100;1177;25/06/2015
1030511515;MONO;1;2;10;111111;13;25/06/2015
1030511516;MONO;1;2;10;111121;234;25/06/2015
1030511517;MONO;1;2;10;2011737127;521;25/06/2015
1030511518;MONO;1;2;10;3201249202;1134;25/06/2015
1030511519;MONO;1;2;10;2012036133;1314;25/06/2015
1030511520;MONO;1;2;10;;;
1030511521;MONO;1;2;10;2012737122;1088;25/06/2015
1030511522;MONO;1;2;10;;;
1030511523;MONO;1;2;10;;;
1030511524;MONO;1;2;10;;;
1030511525;MONO;1;2;10;2012037125;267;25/06/2015
1030511527;MONO;1;2;10;69101;488;25/06/2015
1030511528;MONO;1;2;10;321626629;466;25/06/2015
1030511529;MONO;1;2;10;3211246603;3650;25/06/2015
1030511530;MONO;1;2;10;808552;3031;25/06/2015
1030511531;MONO;1;2;10;3201246331;316;25/06/2015
1030511532;MONO;1;2;10;3201246320;999;25/06/2015
1030511533;MONO;1;2;10;291397;3350;25/06/2015
1030511534;MONO;1;2;10;321162663;2711;25/06/2015
1030511535;MONO;1;2;10;H116181286;757;25/06/2015
1030511536;MONO;1;2;10;3200246698;266;25/06/2015
1030511537;MONO;1;2;10;1;655;25/06/2015
1030511539;MONO;1;2;10;20000779;191;25/06/2015
1030511540;MONO;1;2;10;604674;24769;25/06/2015
1030511542;MONO;1;2;10;846059;1685;25/06/2015
1030511543;MONO;1;2;10;25213;877;25/06/2015
1030511544;MONO;1;2;10;;;
1030511545;MONO;1;2;10;2012037146;845;25/06/2015
1030511546;MONO;1;2;10;2012056981;569;25/05/2015
1030511547;MONO;1;2;10;2011736273;355;25/06/2015
1030511548;MONO;1;2;10;3201248012;2626;25/06/2015
1030511549;MONO;1;2;10;3201232875;1320;25/06/2015
1030511550;MONO;1;2;10;20003876;56;25/06/2015
1030511551;MONO;1;2;10;;274;25/06/2015
1030511552;MONO;1;2;10;294279;1170;25/06/2015
1030511553;MONO;1;2;10;2012004112;310;25/06/2015
1030511554;MONO;1;2;10;3201249302;516;25/05/2015
1030511555;MONO;1;2;10;280879;1432;25/06/2015
1030511556;MONO;1;2;10;3201249310;803;25/06/2015
1030511557;MONO;1;2;10;280847;426;25/06/2015
1030511558;MONO;1;2;10;3201249042;568;25/06/2015
1030511559;MONO;1;2;10;3211246516;2004;25/06/2015
1030511560;MONO;1;2;10;2012038364;136;25/06/2015
1030511561;MONO;1;2;10;247935;635;25/06/2015
1030511562;MONO;1;2;10;3201233542;977;25/06/2015
1030511563;MONO;1;2;10;97129496;1010;25/06/2015
1030511564;MONO;1;2;10;888888;1410;25/06/2015
1030511565;MONO;1;2;10;321124652;1840;25/06/2015
1030511566;MONO;1;2;10;3201233593;394;25/06/2015
1030511567;MONO;1;2;10;3201233512;207;25/06/2015
1030511568;MONO;1;2;10;3211246529;1453;25/06/2015
1030511569;MONO;1;2;10;2012004016;169;25/06/2015
1030511570;MONO;1;2;10;200000087;531;25/06/2015
1030511571;MONO;1;2;10;91312;747;25/06/2015
1030511572;MONO;1;2;10;129847;228;25/06/2015
1030511573;MONO;1;2;10;846252;319;25/06/2015
1030511574;MONO;1;2;10;3201249530;652;25/06/2015
1030511575;MONO;1;2;10;3201249012;616;25/06/2015
1030511576;MONO;1;2;10;3201246684;1373;25/06/2015
1030511578;MONO;1;2;10;3201249361;426;25/06/2015
1030511579;MONO;1;2;10;332163796;624;25/06/2015
1030511580;MONO;1;2;10;731266;967;25/06/2015
1030511581;MONO;1;2;10;2012038367;229;25/06/2015
1030511582;MONO;1;2;10;2012038131;313;25/06/2015
1030511583;MONO;1;2;10;321626685;431;25/06/2015
1030511584;MONO;1;2;10;321626687;3068;25/06/2015
1030511585;MONO;1;2;10;3201246700;1579;25/06/2015
1030511586;MONO;1;2;10;;;
1030511587;MONO;1;2;10;102781;1973;25/06/2015
1030511588;MONO;1;2;10;20000497;499;25/06/2015
1030511589;MONO;1;2;10;846567;3846;25/06/2015
1030511590;MONO;1;2;10;321637965;3289;25/06/2015
1030511591;MONO;1;2;10;846591;4818;25/06/2015
1030511592;MONO;1;2;10;3210626630;1783;25/06/2015
1030511593;MONO;1;2;10;3201255736;1366;25/06/2015
1030511594;MONO;1;2;10;3201246666;774;25/06/2015
1030511595;MONO;1;2;10;256517;604;25/06/2015
1030511597;MONO;1;2;10;2012004145;613;25/06/2015
1030511598;MONO;1;2;10;2012004015;294;25/06/2015
1030511599;MONO;1;2;10;255586;929;25/06/2015
1030511600;MONO;1;2;10;20000975;551;25/06/2015
1030511601;MONO;1;3;10;20000067;555;25/06/2015
1030511602;MONO;1;2;10;321637904;1369;25/06/2015
